"track_artist","artist_id","genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","explicit","popularity","track_name","track_id"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.53,0.77,4,-6.633,0,0.0389,0.284,0.501,0.744,0.623,120.144,225696,"False",2,"No Regrets","6f2c4a9lNx8aowZJngv7cJ"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.565,0.73,1,-6.063,1,0.073,0.365,0,0.237,0.511,130.026,158093,"False",2,"Wild Life","3fTs52jsDzSuVLsifxNKO8"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.427,0.546,4,-8.727,1,0.0849,0.539,0.0152,0.368,0.435,78.345,167262,"False",2,"Fangs","6NPafqavrv0icaIHMQnXDy"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.421,0.531,7,-5.516,1,0.0262,0.706,0.000208,0.11,0.383,85.08,236832,"False",2,"Afterburner","3vGmhxveURgmlZStvo0uc1"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.537,0.804,8,-7.378,0,0.157,0.379,0.000489,0.323,0.543,139.95,239400,"False",2,"Hellfire Rising","4O2qRbfCHzMMgfbw9DBdGf"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.71,0.621,9,-7.879,0,0.0329,0.405,0.0019,0.103,0.546,125.985,194560,"False",2,"Hurricane","1Tu9d0uA2ipK3s8EddNfl9"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.419,0.821,11,-5.768,0,0.0431,0.0137,0.00365,0.127,0.343,80.031,195288,"False",2,"Trapdoor","5IR8f7pzaGn6k7TJ6A7bNk"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.565,0.624,1,-5.718,1,0.0351,0.00442,0.221,0.108,0.655,123.927,211043,"False",2,"Demon","6iz9ZfQ9YIHRXZMuT6vv3R"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.547,0.56,0,-7.187,1,0.051,0.551,0.179,0.137,0.354,169.878,182184,"False",2,"Rusty Barracuda","4oUd60VyrDAM26LKxNe3NG"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.533,0.785,5,-5.466,1,0.0481,0.591,0,0.162,0.521,89.826,120936,"False",2,"Night on Fire","4sCYHI5weMJM8STfL0yjUg"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.482,0.369,2,-7.637,0,0.0412,0.75,0.00653,0.105,0.246,74.396,206544,"False",2,"Kentucky Banshee","3R8geaRy40N54AklO7cAfY"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.589,0.659,2,-7.491,1,0.0516,0.104,0.00919,0.163,0.47,140.172,164208,"False",2,"The Devil in a Long Black Lincoln","5RKVavCDNqnh89DqiLSmJ3"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.573,0.816,0,-7.263,1,0.0419,0.00347,0.814,0.244,0.608,119.983,74064,"False",2,"Satania","5EWiFVuAMw0JxWSaaaVUmz"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.554,0.633,8,-6.669,1,0.0302,0.772,0.000105,0.0873,0.554,84.792,201768,"False",3,"Liberty Valance","3LBpOscuNjgkefW8c2xXGw"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.66,0.624,7,-7.007,1,0.0728,0.439,0.00103,0.189,0.804,92.998,171768,"False",3,"It's About Time","4dL1FPU3FG2ot0rYdoFKFl"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.451,0.557,7,-7.445,1,0.0257,0.438,0.433,0.089,0.308,86.687,183048,"False",3,"Show Me","5n4RZxD7NYUnFqfhtc4T1c"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.545,0.544,4,-7.917,1,0.0277,0.504,0.632,0.267,0.43,120.106,201240,"False",2,"Kiss My Loneliness Away","1XIe5B15gG6tGhbqyPeCgC"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.534,0.579,1,-6.606,1,0.0307,0.729,0.00432,0.11,0.41,145.064,211920,"False",2,"Today","3MJkgi3QDHukmL1So7SkQ8"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.582,0.586,6,-6.994,1,0.0258,0.771,0.29,0.133,0.526,105.003,130344,"False",2,"Caribbean Girl","5dl0WfIlHpRSiIGkIWZgVt"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.795,0.652,8,-7.664,1,0.0294,0.803,0.000437,0.0795,0.692,125.013,169728,"False",2,"'81","0QvDPouv14PoFVK0hjID07"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.639,0.34,6,-12.77,0,0.0271,0.896,0.365,0.114,0.538,109.957,104856,"False",2,"One Little Star","3T7b2tG84AKUesNmWoPa12"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.5,0.688,9,-7.707,1,0.0272,0.625,0.0372,0.143,0.459,139.909,137195,"False",2,"You're the Only One","0I4tthQgOaFiny5KLHBQDh"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.472,0.629,0,-5.68,1,0.0966,0.602,0,0.0976,0.807,129.571,160224,"False",2,"New Kinda Song","2mJTi7dgeDQrmw44AzQaOR"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.541,0.559,5,-8.954,1,0.0271,0.806,0.00695,0.116,0.519,112.979,170112,"False",2,"Twenty-Three","7rMCLWB2baEX7F1Jbikl0g"
"James Reeder","5YCUdcLdAbaYZcdZrxNzjU","[]",0.388,0.887,2,-5.625,0,0.177,0.317,0,0.53,0.785,142.802,126642,"False",2,"Will You Still Love Me?","2xJLQxvEYCCSlm9RK3aYxr"
"Cold","0Gw3a3BkWLwsMLFbOBmo6Q","['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap rock']",0.441,0.855,0,-5.049,1,0.0602,0.00012,0.00014,0.142,0.201,138.777,188960,"False",13,"Stupid Girl","51wsg9dzbJWbq16FVnt3tL"
"Cold","0Gw3a3BkWLwsMLFbOBmo6Q","['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap rock']",0.46,0.548,5,-8.914,1,0.035,0.185,0.0865,0.223,0.126,138.73,291147,"False",5,"Stupid Girl - Life So Long Mix","5DfAEpcoV9jlKAD3z8gf04"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.708,0.499,10,-10.249,1,0.0549,0.00461,0.0873,0.106,0.377,95.986,166520,"True",14,"Essence","5BoLSxmENQsVzfHz97D0YN"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.888,0.568,1,-11.802,0,0.292,0.0241,0,0.134,0.572,140.03,183972,"True",14,"How You Do It","4SCzzuAGBgUmE1nAlKRYYU"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.752,0.603,10,-8.368,0,0.13,0.0083,0,0.243,0.253,127.98,182000,"True",14,"Inside Of Me","01yKxwsZ36Wi2xo1L3UTnw"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.663,0.686,10,-7.77,0,0.105,0.0231,0.00028,0.321,0.391,179.991,131291,"True",14,"Answers","45O0wILaDpXSdTXrdDeXey"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.666,0.57,1,-12.191,1,0.229,0.447,0,0.186,0.775,109.853,145398,"True",15,"It Was Crazy","2xTzD2QEAxwunYed9AYLGv"
"Klaxons","2qlAMLpUyBjZgnzuFXXZXI","['alternative dance', 'alternative rock', 'dance-punk', 'electronica', 'indie rock', 'modern rock', 'new rave']",0.67,0.933,11,-6.248,0,0.0674,0.0154,0.236,0.513,0.876,131.984,382933,"False",14,"Gravity's Rainbow - Soulwax Remix","2X2pntOfT48gNR8viwCDXe"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.708,0.499,10,-10.249,1,0.0549,0.00461,0.0873,0.106,0.377,95.986,166520,"True",14,"Essence","5BoLSxmENQsVzfHz97D0YN"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.888,0.568,1,-11.802,0,0.292,0.0241,0,0.134,0.572,140.03,183972,"True",14,"How You Do It","4SCzzuAGBgUmE1nAlKRYYU"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.752,0.603,10,-8.368,0,0.13,0.0083,0,0.243,0.253,127.98,182000,"True",14,"Inside Of Me","01yKxwsZ36Wi2xo1L3UTnw"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.663,0.686,10,-7.77,0,0.105,0.0231,0.00028,0.321,0.391,179.991,131291,"True",14,"Answers","45O0wILaDpXSdTXrdDeXey"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.666,0.57,1,-12.191,1,0.229,0.447,0,0.186,0.775,109.853,145398,"True",15,"It Was Crazy","2xTzD2QEAxwunYed9AYLGv"
"Various Artists","0LyfQWJT6nXafLPZqxe9Of","[]",0.749,0.849,1,-3.95,1,0.0473,0.000248,0.182,0.108,0.631,130.023,228413,"False",1,"MegaMix Intro","6iFMqBQP6q3wGW0rQnrIuA"
"Fiel A La Vega","66wxdAaC0UG5y6I080pwwP","['puerto rican rock', 'reggae en espanol']",0.564,0.811,10,-6.429,1,0.0371,0.00222,0,0.0929,0.574,112.517,271381,"False",14,"Hoy","2MIHvCNurgbrxe8xmjOgmd"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.541,0.556,9,-13.506,0,0.0505,0.477,0.413,0.185,0.48,112.138,158571,"False",14,"Bogeyman","2yybKwL3NUKWcdNfMBzgxy"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.79,0.942,7,-10.115,1,0.0406,0.0513,0.902,0.122,0.922,120.057,178000,"False",14,"J Dance","1nw99S1jWc6DROSnLvE7y6"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.654,0.277,9,-15.698,0,0.0326,0.901,0,0.0912,0.763,58.001,149483,"False",14,"A Shattered Scene","1VqNn4EOhhCKB3igxBfja5"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.701,0.489,4,-7.393,1,0.0275,0.21,0.000246,0.328,0.422,137.976,191694,"False",14,"I Did This All Myself","6BfgumwFGzAlokPoD8lNlJ"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.792,0.575,4,-9.135,1,0.0301,0.301,0,0.229,0.749,116.008,200006,"False",14,"This State of Mind","2LAiGhehcdfuFIadPwmbZn"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.775,0.587,7,-11.894,1,0.0279,0.0628,0.715,0.0455,0.966,109.291,116000,"False",14,"Your Friend","18DRpOO5qj8z6E1TTUrPD4"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.633,0.173,4,-15.538,1,0.0386,0.817,0.821,0.103,0.365,120.3,156000,"False",14,"Vintage Grapes","7aIsSdAFcmxXfaxLEmvScm"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.712,0.377,11,-15.696,0,0.0354,0.385,0.000146,0.278,0.484,116.141,155172,"False",14,"The Nights a Song","20yl3FIEIVzyxO6FyGaomn"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.892,0.673,9,-5.156,0,0.0497,0.492,0,0.0991,0.962,129.975,208000,"False",4,"Que Se Quede Contigo","3spwlmVEUxz7fwau8S38NQ"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.86,0.647,7,-4.981,0,0.0472,0.195,0,0.0687,0.954,139.954,237160,"False",2,"Beso A Beso","1xX9N76FfVv01kKUMzyfu8"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.844,0.676,2,-5.235,1,0.0419,0.379,0,0.0806,0.921,135.981,231800,"False",3,"Le Nacen Alas","3g61zsCEuzCTl8ZCpbf2sq"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.876,0.647,8,-4.953,1,0.0446,0.222,0,0.0777,0.962,138.026,219600,"False",4,"Todos Los Hombres Son Iguales","7CllLvmYyDfZzsssg18j28"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.87,0.595,2,-4.995,1,0.0365,0.109,0,0.192,0.873,133.981,216187,"False",3,"Cobarde","3TpIdkLmWTHcjDSUpfvPA1"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.774,0.604,5,-5.286,1,0.0358,0.122,0,0.23,0.903,139.996,238307,"False",3,"Tu Amor Es Mi Delirio","0rWNPIpbuEmktWri0lLcSb"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.849,0.604,0,-4.813,1,0.0432,0.364,0,0.107,0.947,132.963,231227,"False",2,"Amame Toda La Noche","1V05iFHI9mpMyH7x8bFed3"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.828,0.641,1,-4.345,0,0.0388,0.378,0,0.108,0.768,124.969,207587,"False",2,"Coraje","2l3jWVdoweGzkMmnUaagNs"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.948,0.641,2,-5.707,1,0.048,0.412,0,0.311,0.963,132.94,206880,"False",2,"Te Amo Tanto, Tanto","7ACShaAcpRZn0mH5saz7Eh"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.841,0.773,0,-5.975,1,0.0463,0.0936,0,0.146,0.969,135.054,202067,"False",1,"Crazy For Your Love","2MuLKrfJdfNNReAy6ooe1F"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.653,0.82,5,-5.324,0,0.0849,0.0546,6.14e-05,0.151,0.571,196.003,171307,"False",3,"Arrepentido","2rgYVVNREzDSWBjeCQAWav"
"Flor De Tabaco","2xno1jPXudieXG5hnANmlH","[]",0.309,0.605,2,-6.122,1,0.0395,0.622,0,0.0913,0.268,199.883,246747,"False",1,"Cobarde - Balada","0H4YGVs0wleQ1Srj0BIeV6"
"Lost Frequencies","7f5Zgnp2spUuuzKplmRkt7","['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",0.683,0.729,4,-5.989,1,0.0293,0.00236,4.01e-05,0.0742,0.501,121.933,189836,"False",11,"Reality - MÖWE Radio Edit","1wKsrUrVoI0wg9DBsxZwYR"
"Lost Frequencies","7f5Zgnp2spUuuzKplmRkt7","['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",0.658,0.811,4,-6.523,1,0.0258,0.00229,0.000503,0.109,0.673,122.014,192049,"False",5,"Reality - Androma Radio Edit","2urjUjNghAKLfqRAzMnDaz"
"Lost Frequencies","7f5Zgnp2spUuuzKplmRkt7","['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",0.699,0.557,1,-8.166,0,0.0619,0.0392,2.52e-05,0.101,0.25,129.98,177509,"False",7,"Reality - Hitimpulse Remix","6HCKNroWUNCHNRUc9aJe9k"
"Lost Frequencies","7f5Zgnp2spUuuzKplmRkt7","['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",0.763,0.61,5,-8.094,0,0.0355,0.275,2.71e-05,0.12,0.392,121.033,138013,"False",14,"Are You With Me - Radio Edit","5vh5E2ocVlKRE5DFBHIbpr"
"Lost Frequencies","7f5Zgnp2spUuuzKplmRkt7","['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",0.734,0.777,1,-4.272,0,0.0305,0.0268,9.16e-05,0.179,0.547,124.903,157440,"False",10,"What Is Love 2016 - HUGEL & Adam Trigger Remix","4x9XCPiZ4RWZJVTMwV04hY"
"Lost Frequencies","7f5Zgnp2spUuuzKplmRkt7","['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",0.828,0.553,9,-8.711,1,0.0492,0.0464,0.0146,0.0293,0.261,124.987,169947,"False",1,"What Is Love 2016 - Deluxe Mix","6asCIvZ5B7vVXhElH0cL3h"
"Lost Frequencies","7f5Zgnp2spUuuzKplmRkt7","['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",0.549,0.83,1,-4.817,0,0.0474,0.0568,0.00015,0.118,0.226,147.993,175962,"False",3,"What Is Love 2016 - Neptunica Remix","37NKoUp2Qf0kQXOHIacyDM"
"Lost Frequencies","7f5Zgnp2spUuuzKplmRkt7","['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",0.808,0.81,1,-7.63,0,0.0484,0.0137,0.0264,0.0453,0.3,124.987,203513,"False",3,"What Is Love 2016 - James Hype & Gavin Francis Remix","51606a1zh9YNxVINiP89VA"
"Lost Frequencies","7f5Zgnp2spUuuzKplmRkt7","['belgian edm', 'edm', 'pop', 'pop dance', 'tropical house']",0.646,0.835,1,-5.814,0,0.0335,0.00878,0.0484,0.118,0.216,139.92,179673,"False",1,"What Is Love 2016 - Bryan West Remix","4kk5zfITgx1i8hu60taKKE"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.708,0.499,10,-10.249,1,0.0549,0.00461,0.0873,0.106,0.377,95.986,166520,"True",14,"Essence","5BoLSxmENQsVzfHz97D0YN"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.888,0.568,1,-11.802,0,0.292,0.0241,0,0.134,0.572,140.03,183972,"True",14,"How You Do It","4SCzzuAGBgUmE1nAlKRYYU"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.752,0.603,10,-8.368,0,0.13,0.0083,0,0.243,0.253,127.98,182000,"True",14,"Inside Of Me","01yKxwsZ36Wi2xo1L3UTnw"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.663,0.686,10,-7.77,0,0.105,0.0231,0.00028,0.321,0.391,179.991,131291,"True",14,"Answers","45O0wILaDpXSdTXrdDeXey"
"TG","7qwOsGanRCnWgty6lX05P4","[]",0.666,0.57,1,-12.191,1,0.229,0.447,0,0.186,0.775,109.853,145398,"True",15,"It Was Crazy","2xTzD2QEAxwunYed9AYLGv"
"Altin Gün","37PL04N8kBWWW69jdrMMWT","['dutch indie', 'turkish psych']",0.824,0.593,5,-8.579,0,0.0485,0.0614,0.00103,0.19,0.859,111.97,258316,"False",14,"Yüce Dag Basinda","4He9bNEbK9Au82pcbCZumy"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.855,0.488,8,-10.591,1,0.473,0.06,0,0.107,0.7,134.667,142272,"True",3,"Killas Wit Me","4P75LbUsLoVo4vTGGc5F0T"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.678,0.754,11,-6.043,1,0.284,0.018,0,0.16,0.143,145.237,165068,"True",3,"Petty Ma","1gi73K175GHsAKBapl2i4D"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.861,0.575,4,-10.465,1,0.342,0.00463,0,0.112,0.484,124.036,141819,"True",8,"See What I See","48yPGCUoOqzPhSlOCq07q5"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.711,0.719,9,-8.559,0,0.324,0.0272,0,0.0597,0.438,133.021,180924,"True",2,"Free Gizmo","0DPOGsD9ZvahcORTfaVF2K"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.73,0.561,1,-7.004,1,0.315,0.00154,2.08e-05,0.0952,0.313,135.867,146184,"True",2,"1-4 Wards","6M7wrJYiDhPVnfgwtYsgXs"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.706,0.605,7,-10.323,1,0.379,0.195,0,0.123,0.391,140.043,169152,"True",2,"Double R","7GAa7OFUckt5rIp4BgPf2W"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.708,0.558,1,-8.816,0,0.273,0.133,0,0.18,0.162,130.01,137012,"True",2,"Opp Baby Muva","3QMIHDQZNXiXg1Np6fpDs0"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.935,0.579,10,-6.812,0,0.413,0.113,0,0.123,0.505,124.047,185574,"True",2,"Drac Bust","51UuVaaimd0ibXZYgEhTPl"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.792,0.558,8,-7.195,1,0.12,0.0515,4.83e-05,0.155,0.225,129.95,164258,"True",1,"We On The Wrong Way","3UPoQyW8ayT7diGFGIZGhU"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.87,0.51,9,-9.125,1,0.314,0.0879,0,0.0754,0.559,130.028,162952,"True",1,"Who We Are","71Zmfxg2tT6q5DQGNFXjxT"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.815,0.372,9,-14.909,1,0.161,0.785,0,0.175,0.592,125.013,124248,"True",1,"Off The Top","0gBJgfjI7YAGD13YbuLkHB"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.662,0.547,1,-9.077,1,0.262,0.000665,0,0.0568,0.4,118.649,133176,"True",1,"Solider Flow","3tfPreRK9759PfF6m91oOD"
"Chv TopSoulja","2I3BLyw3HPP6y24D18RreC","['dmv rap']",0.827,0.643,11,-11.035,1,0.443,0.135,1.71e-06,0.356,0.064,139.955,170344,"True",0,"C4","45hFZRhwOTOkjdt8EgWHu0"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.541,0.556,9,-13.506,0,0.0505,0.477,0.413,0.185,0.48,112.138,158571,"False",14,"Bogeyman","2yybKwL3NUKWcdNfMBzgxy"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.79,0.942,7,-10.115,1,0.0406,0.0513,0.902,0.122,0.922,120.057,178000,"False",14,"J Dance","1nw99S1jWc6DROSnLvE7y6"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.654,0.277,9,-15.698,0,0.0326,0.901,0,0.0912,0.763,58.001,149483,"False",14,"A Shattered Scene","1VqNn4EOhhCKB3igxBfja5"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.701,0.489,4,-7.393,1,0.0275,0.21,0.000246,0.328,0.422,137.976,191694,"False",14,"I Did This All Myself","6BfgumwFGzAlokPoD8lNlJ"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.792,0.575,4,-9.135,1,0.0301,0.301,0,0.229,0.749,116.008,200006,"False",14,"This State of Mind","2LAiGhehcdfuFIadPwmbZn"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.775,0.587,7,-11.894,1,0.0279,0.0628,0.715,0.0455,0.966,109.291,116000,"False",14,"Your Friend","18DRpOO5qj8z6E1TTUrPD4"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.633,0.173,4,-15.538,1,0.0386,0.817,0.821,0.103,0.365,120.3,156000,"False",14,"Vintage Grapes","7aIsSdAFcmxXfaxLEmvScm"
"Dan Griffith","6OqYK2O1Qp24aw7k2Id3Uk","[]",0.712,0.377,11,-15.696,0,0.0354,0.385,0.000146,0.278,0.484,116.141,155172,"False",14,"The Nights a Song","20yl3FIEIVzyxO6FyGaomn"
"David Pomeranz","6SuhlH2L1NB53bBscBqAdu","['opm', 'soft rock']",0.286,0.109,7,-14.454,1,0.0319,0.881,2.6e-05,0.174,0.147,101.345,255880,"False",8,"It's In Everyone Of Us","7CPksmsk21SRZz94gwYG7Z"
"David Pomeranz","6SuhlH2L1NB53bBscBqAdu","['opm', 'soft rock']",0.736,0.63,2,-8.092,1,0.0266,0.605,0.000379,0.209,0.685,112.267,193080,"False",2,"Thea","0m6Nm8baObuPOG8Qn9Nuu1"
"David Pomeranz","6SuhlH2L1NB53bBscBqAdu","['opm', 'soft rock']",0.497,0.341,7,-10.147,1,0.0299,0.848,0.000822,0.0977,0.262,134.221,260640,"False",1,"Tryin To Get The Feeling Again","6acFl68OEmMWHwijwOowwI"
"David Pomeranz","6SuhlH2L1NB53bBscBqAdu","['opm', 'soft rock']",0.426,0.537,2,-9.2,1,0.0281,0.621,3.04e-05,0.343,0.407,126.611,287000,"False",2,"The Hit Song Of All Time","7hFhWWFDut7QmRprWiz9Tm"
"David Pomeranz","6SuhlH2L1NB53bBscBqAdu","['opm', 'soft rock']",0.501,0.133,0,-17.199,1,0.0286,0.852,0,0.603,0.373,105.138,176520,"False",2,"Flying","7EzPIX2Ri63FTHisKYEdI1"
"David Pomeranz","6SuhlH2L1NB53bBscBqAdu","['opm', 'soft rock']",0.618,0.457,9,-11.848,1,0.196,0.191,1.6e-05,0.614,0.781,92.313,275253,"False",2,"Greyhound Mary","1Dhlga5tWMTZbKnrXnNGTH"
"David Pomeranz","6SuhlH2L1NB53bBscBqAdu","['opm', 'soft rock']",0.485,0.262,4,-12.192,1,0.0286,0.742,0.0104,0.123,0.179,128.629,207653,"False",7,"If You Walked Away","7tC9Sc2WO9APELSA8IxnLw"
"David Pomeranz","6SuhlH2L1NB53bBscBqAdu","['opm', 'soft rock']",0.732,0.565,0,-10.573,1,0.0266,0.393,0.00584,0.0451,0.773,106.853,246787,"False",2,"High Together","0kO5S3tY6oIk1cLVZ3bFmv"
"David Pomeranz","6SuhlH2L1NB53bBscBqAdu","['opm', 'soft rock']",0.708,0.389,0,-13.768,1,0.118,0.305,3.66e-06,0.0807,0.483,98.698,106627,"False",1,"Home To Alaska","0inIpxWP4hNSxyu541Bp5S"
"David Pomeranz","6SuhlH2L1NB53bBscBqAdu","['opm', 'soft rock']",0.358,0.0941,4,-13.537,1,0.0314,0.941,9.49e-06,0.117,0.158,103.081,349533,"False",0,"Clarence","2uDjKoHo8kN4o9mdb3P34E"
"Ian Moore","5XZzCqzWFTBV6jgSAOtxTz","[]",0.267,0.905,7,-8.989,1,0.0568,0.00645,0.0529,0.981,0.437,116.278,319427,"False",5,"Pay No Mind","3erxlf8zMnZ8tEAQlzaXaL"
"Ian Moore","5XZzCqzWFTBV6jgSAOtxTz","[]",0.288,0.761,4,-9.461,1,0.0475,0.012,0.00479,0.934,0.419,174.133,317067,"False",5,"Satisfied","3pUHoXlGEWxUwORpciqABw"
"Ian Moore","5XZzCqzWFTBV6jgSAOtxTz","[]",0.273,0.739,0,-9.644,1,0.0683,0.0623,6.62e-05,0.981,0.377,83.865,407240,"False",3,"Deliver Me","0PLK4NELLJ4HgZvhkFerFM"
"Ian Moore","5XZzCqzWFTBV6jgSAOtxTz","[]",0.368,0.413,7,-11.271,1,0.0303,0.111,0.000412,0.991,0.293,141.265,608360,"False",6,"Blue Sky / Abraham, Martin & John","5qIK0U6yGiqKu2Tg5G3mI5"
"Ian Moore","5XZzCqzWFTBV6jgSAOtxTz","[]",0.42,0.871,9,-10.062,0,0.0558,0.0182,0.044,0.953,0.417,106.592,432133,"False",8,"Me and My Guitar","2vAUh5vX74JjAUF1V9Zmey"
"Mahavishnu Orchestra","3Ao7NH7lRyQAeKQg2mlTcO","['art rock', 'instrumental rock', 'jazz fusion', 'progressive rock', 'symphonic rock']",0.295,0.709,9,-10.447,0,0.0568,0.00178,0.701,0.964,0.11,125.435,722213,"False",10,"Trilogy: The Sunlit Path / La Mere De La Mer / Tomorrow's Story Not the Same - Live in Central Park, New York, NY - August 1973","5a6PnqMw1KNogb2IJs4Ue7"
"Mahavishnu Orchestra","3Ao7NH7lRyQAeKQg2mlTcO","['art rock', 'instrumental rock', 'jazz fusion', 'progressive rock', 'symphonic rock']",0.232,0.666,9,-9.877,0,0.0452,0.00245,0.807,0.975,0.278,88.123,592600,"False",8,"Sister Andrea - Live in Central Park, New York, NY - August 1973","1g9DYdMzYoWEtQDtZSfh8i"
